Hypoxic___Apoptotic,Hypoxic___Proliferative,Hypoxic___p53+_EGFR+,Hypoxic___Basal_CK,Hypoxic___CK7+_CKhi_Cadherin,Hypoxic___CK7+_CK+,Hypoxic___Epithelial-low,Hypoxic___CK-low_HR-low,Hypoxic___CK+_HR-hi,Hypoxic___CK+_HR+,Hypoxic___CK_HRlow_p53+,Hypoxic___CKlow_HR-hi,Hypoxic___Myoepithelial,Apoptotic___Proliferative,Apoptotic___p53+_EGFR+,Apoptotic___Basal_CK,Apoptotic___CK7+_CKhi_Cadherin,Apoptotic___CK7+_CK+,Apoptotic___Epithelial-low,Apoptotic___CK-low_HR-low,Apoptotic___CK+_HR-hi,Apoptotic___CK+_HR+,Apoptotic___CK_HRlow_p53+,Apoptotic___CKlow_HR-hi,Apoptotic___Myoepithelial,Proliferative___p53+_EGFR+,Proliferative___Basal_CK,Proliferative___CK7+_CKhi_Cadherin,Proliferative___CK7+_CK+,Proliferative___Epithelial-low,Proliferative___CK-low_HR-low,Proliferative___CK+_HR-hi,Proliferative___CK+_HR+,Proliferative___CK_HRlow_p53+,Proliferative___CKlow_HR-hi,Proliferative___Myoepithelial,p53+_EGFR+___Basal_CK,p53+_EGFR+___CK7+_CKhi_Cadherin,p53+_EGFR+___CK7+_CK+,p53+_EGFR+___Epithelial-low,p53+_EGFR+___CK-low_HR-low,p53+_EGFR+___CK+_HR-hi,p53+_EGFR+___CK+_HR+,p53+_EGFR+___CK_HRlow_p53+,p53+_EGFR+___CKlow_HR-hi,p53+_EGFR+___Myoepithelial,Basal_CK___CK7+_CKhi_Cadherin,Basal_CK___CK7+_CK+,Basal_CK___Epithelial-low,Basal_CK___CK-low_HR-low,Basal_CK___CK+_HR-hi,Basal_CK___CK+_HR+,Basal_CK___CK_HRlow_p53+,Basal_CK___CKlow_HR-hi,Basal_CK___Myoepithelial,CK7+_CKhi_Cadherin___CK7+_CK+,CK7+_CKhi_Cadherin___Epithelial-low,CK7+_CKhi_Cadherin___CK-low_HR-low,CK7+_CKhi_Cadherin___CK+_HR-hi,CK7+_CKhi_Cadherin___CK+_HR+,CK7+_CKhi_Cadherin___CK_HRlow_p53+,CK7+_CKhi_Cadherin___CKlow_HR-hi,CK7+_CKhi_Cadherin___Myoepithelial,CK7+_CK+___Epithelial-low,CK7+_CK+___CK-low_HR-low,CK7+_CK+___CK+_HR-hi,CK7+_CK+___CK+_HR+,CK7+_CK+___CK_HRlow_p53+,CK7+_CK+___CKlow_HR-hi,CK7+_CK+___Myoepithelial,Epithelial-low___CK-low_HR-low,Epithelial-low___CK+_HR-hi,Epithelial-low___CK+_HR+,Epithelial-low___CK_HRlow_p53+,Epithelial-low___CKlow_HR-hi,Epithelial-low___Myoepithelial,CK-low_HR-low___CK+_HR-hi,CK-low_HR-low___CK+_HR+,CK-low_HR-low___CK_HRlow_p53+,CK-low_HR-low___CKlow_HR-hi,CK-low_HR-low___Myoepithelial,CK+_HR-hi___CK+_HR+,CK+_HR-hi___CK_HRlow_p53+,CK+_HR-hi___CKlow_HR-hi,CK+_HR-hi___Myoepithelial,CK+_HR+___CK_HRlow_p53+,CK+_HR+___CKlow_HR-hi,CK+_HR+___Myoepithelial,CK_HRlow_p53+___CKlow_HR-hi,CK_HRlow_p53+___Myoepithelial,CKlow_HR-hi___Myoepithelial,Hypoxic___Hypoxic,Apoptotic___Apoptotic,Proliferative___Proliferative,p53+_EGFR+___p53+_EGFR+,Basal_CK___Basal_CK,CK7+_CKhi_Cadherin___CK7+_CKhi_Cadherin,CK7+_CK+___CK7+_CK+,Epithelial-low___Epithelial-low,CK-low_HR-low___CK-low_HR-low,CK+_HR-hi___CK+_HR-hi,CK+_HR+___CK+_HR+,CK_HRlow_p53+___CK_HRlow_p53+,CKlow_HR-hi___CKlow_HR-hi,Myoepithelial___Myoepithelial
0,0,0,0,0,0,0.00033091517875,0.00033091517875,0.00264732143,0,0.00959654018375,0,0,0.005926876940208,0,0.00157505854263,0,0.000689893786982,0.004311838275275,0.002424468603325,0.032330637705545,0.001096721469853,0.098580624727778,0,0,0,0.003802361195558,0,0,0.006464823352371,0.006880633340424,0.03938520041863,0.004333247503812,0.133571486987065,0.001753653138504,0,0,0,0,0,0,0,0,0,0,0,0,0.000344946893491,0.00594987469,0.026094348273156,0.119628578742724,0.000344946893491,0.138220414856999,0.003507306277008,0.012779397469388,0,0,0,0,0,0,0,0,0,0.000344946893491,0.003794415828402,0.000344946893491,0.007588831656805,0,0,0.00777506974915,0.075360102834695,0.01071601672747,0.192031280210289,0,0,0.139728032184447,0.015787157433859,0.361428107571728,0.00512699340924,0.000880539704164,0.117494565000569,1.81731745010869,0.003913235981479,0.022984768255461,0.244546265265412,0.001619687132231,0.000587026469443,0.032921543298414,0.016628865735356,0,0,0.00274751482974,0.002143860890916,0,0.059990177673721,0,0,0.001700891338718,0.02925626035271,1.09953623704645,0.012744793521725,4.76664176707441,0,0
0.004738292008264,0,0,0.037906336066116,0,0,0.004738292008264,0,0,0,0,0,0,0.000616577992234,0,0.096590672581685,0,0,0.021830357713674,0.047570727610473,0.002957818930556,0,0.005915637861111,0,0,0,0.009248669883506,0,0.003582667635802,0.02901733914693,0.140130699905906,0.013610905708463,0.010548959293662,0.007165335271605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037906336066116,0.027746009650518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01138498036513,0.024390817256506,0.000346901610803,0,0.003582667635802,0,0,0.87379976001237,0.040061671038505,0.002569358178869,0.052142976303839,0,0,0.64659624507109,0.15512491322023,0.185478851280258,0,0,0.023986585021915,0.010469391792207,0,0,0,0,0,0,0,0,0,0.003536127037099,0.005049618383788,0,1.13636073031285,0,0,0.156820358321691,12.0777603539981,0.04758851819103,0.010848058170799,0.009870287772062,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045321067805556,0.019260161131945,0.007647607020833,0.003964947090278,0.007929894180556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055096418760331,0.022038567504132,0.011019283752066,0,0.011019283752066,0,0,0,0,0,0,0,0.368072069512798,0.145555630771017,0.015859788361111,0.311894374037289,0.042087542083333,0.038964252135711,0.011894841270833,0.10182239296095,0,0.003964947090278,0.020872478510385,0,0.007929894180556,0,0.004208754208333,0,0,0,0,0,0,0.011019283752066,0,2.26829774359573,0.123934812330014,0,0,0.066258513596072,0
0,0,0,0,0,0.011502674978148,0.001045697725286,0,0.001045697725286,0.000522848862643,0.001568546587929,0,0,0.000738949917092,0,0,0,0.056475646625886,0.003704486972882,0.000738949917092,0.007718957560867,0.000738949917092,0.006779843491989,0,0,0,0,0,0.532125112359569,0.09757742249697,0.010828870658292,0.029324903977203,0.031468264646445,0.098700759785955,0,0.001089737728191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12208813480389,0.179508927264819,0.399497729061627,0.299511289347477,1.12033995744003,0,0.012531983874197,0.049832421305946,0.053612775005673,0.087501238728804,0.216749657364538,0,0.001089737728191,0.01625964497533,0.01788413793787,0.049004088192713,0,0,0.024721626520037,0.069853672940763,0,0.001634606592287,0.064879998013419,0,0,0,0.001089737728191,0,0,0,0.080382080073314,0,0,0,7.33884248423937,0.262279148880132,0.009058143501543,0.041745989438647,0.057642999760018,0.180805300390417,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.002984623015,0,0,0.002984623015,0.002984623015,0.011242768896213,0.064471990362279,0.00791028429932,0,0.011242768896213,0,0,0,0.011384597962857,0.0014923115075,0.014181919219032,0.018887180341806,0.042059165560278,0.002564373897778,0.004692683448556,0.038397781052673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164085868191543,0.102722038393942,0.018374539465715,0.005240740737778,0.011384597962857,0.308994030979204,0,0.068919311086196,0.0014923115075,0.002984623015,0.0164154265825,0,0,0.002984623015,0,0,0.085815422273992,0.036866760210067,0.005240740737778,0.012689607711532,0.281419991798515,0,0.099649918366067,0.128025397602206,0.015659402463764,0.01077380953125,0.219506313546221,0,0.028809681942491,0.107173397029895,0,0.220944146848993,0,0.002040262470588,0,0.046038172115151,0,0.002620370368889,0.032848784139895,0,0,0,0.07991289336239,0,0,0.005621384448107,0,0,0.206348647911572,0,0.170656780014267,0.059356091028358,0.773381884747224,0.00791028429932,0,0.672244339879081,0,0.076684679476175
0,2.92726308515113E-05,0,0,0,0,8.7817892554534E-05,0.000117090523406,0.003424897809627,0,8.7817892554534E-05,0,0,0.000687697903934,0,0.00390379408179,0,1.81906262383783E-05,0.003653710056039,0.008882726827449,0.074016388976409,5.6695228543386E-05,0.008939152496731,0.000190566978702,0.000334610921296,0,0,0,7.5095518831512E-05,0.010412287817697,0.016484064179695,0.161788634240022,0.000153009638788,0.011483214284714,0.000360768887938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003959054304359,0.007862848386149,0.044011360849119,0,0.074172087554012,0.00390379408179,0.01171138224537,0,0,0,0,0,0,0,0,0.005999597346581,0.001503867446536,0.021537947502441,0.000258691281754,0.005435099531116,1.81906262383783E-05,0,0.053311041709796,0.482193963302325,0.003930266435584,0.149686535757852,0.000282826104615,0.000334610921296,0.488912169574082,0.001218790548956,0.057440740049615,0.000944611723406,0.000669221842593,0.016732344578254,0.747946103786284,0.016285276231956,0.003346109212963,0.003314495525049,1.81906262383783E-05,0,0.002476490578984,0.00635760750463,0.000334610921296,0,0.000148719603135,0.01195256851219,0,0.132728998780864,0,0.000141079872449,0.233481240591148,0.031154881011482,9.56199128637526,0,0.164474486581203,0.000121678757396,0.000669221842593
0.005310849973319,0.024814045853648,0.000418381344444,0,0,0.000292527147107,0.008974511229908,0,0,0.001192847149826,0,0,0,0.412734089861967,0.00442596783728,0,0,0.001755162882639,0.104484956841933,0.001021236425358,0,0.013012585670586,0,0,0,0.024886899612553,0,0,0.011513043812994,1.21510360981182,0.043405180684591,0,0.371447853112153,0.006589109806183,0,0,0,0,0,0.008438907007536,0,0,0.000986388846106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002754582350185,0,0,0.000979805554982,0,0,0,0.004195557443172,0,0.038561407640316,0.002145291564804,0,0,0,0.00106463162443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044312848557335,16.2233343500425,0.000223666744903,0,0,0,0.393479556907431,0.000184297810567,0,0.011716990454804,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221655868945,0,0,0,0.00135847955051,0.000664967606834,0.018131702371037,0.000648029764455,0.091689533706191,0.000221655868945,0,0,0,0,0,0.00152910053,0.003390684863417,0.009303251067528,0.000483873645721,0.083552041346236,0.000110827934472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007124620756502,0.057742834844161,0.002412672172714,0.391170357728073,0.004034047441587,0,0,0.051842593251604,0.003986655203773,0.285790807559777,0.001518331545968,0,0,0.017291822170077,1.69663669059654,0.005913592602877,0,0,0.196918646702047,0.002497842786927,0,0,0.110183996944597,0,0,0,0,0,0,0.000221655868945,0.002119752044292,0,0,0,0.008634586377922,0.011316186381368,0.209576391648854,0.000676307003471,14.7811500634876,0.000303261292222,0,0
0,0,0,0,0,0.032266210097396,0.000262568870351,0,0,0.001050275481405,0.000262568870351,0,0,0.00331428433343,0,0.001471177945,0,0.254424845959806,0.052471196404612,0.000723512193878,0.002279614326446,0.023545014028519,0.042162086125386,0,0,0,0.001471177945,0,0.163383062772539,0.0085688526875,0.004819838609969,0.00461243888695,0.00905340362026,0.033731148101138,0.0010465523808,0,0,0,0,0,0,0,0,0,0,0,0,0.013240601505,0.007355889725,0,0,0.001471177945,0.00294235589,0,0,0,0,0,0,0,0,0,0,0.27354719142773,0.293366114686176,0.193270167503303,0.458944159437799,0.874184856933965,0.0146517333312,0,0.012287665631378,0,0.015870250270105,0.04790611640924,0,0,0.007656160626157,0.014785487079726,0.074299415374297,0,0,0.004728118924458,0.055896976551129,0.0020931047616,0,0.047118279833614,0.0010465523808,0,0.0062793142848,0,0,0,0.028624909591756,0.00184310638843,0,0,0,10.0274726583407,0.081205655445645,0.02589146420704,0.007451357952244,0.032529821855844,0.318348335664571,0,0
0,0,0,0,0,0.001378985315787,0,0.000689492657893,0.027705601212194,0.000689492657893,0.012347920393852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003719723183391,0.001361062339989,0.001455469174399,0.00942986883686,0.344008915880351,0.010132325736643,0.009502321601406,0.00051339483986,0,0,0,0,0,4.26060599112426E-05,0.004345818110947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.42791458059673E-05,0.007628004658394,0.039511373982101,0.003814002329197,0.007816562950006,0,0,0.005132452120425,0.002665074450308,0.085117793585004,0.001447721540757,0.043341932684333,5.70438710955183E-05,0,0.0014011098008,0.071338229770021,0.002006919903852,0.034599509061843,5.70438710955183E-05,0,0.280145873121468,0.009521535877201,0.017379942809783,0.000114087742191,0,0.34706086874135,0.552761475751843,0.004107158718877,0,0.015601035096635,0.000228175484382,0,0.000228175484382,0,0,0.002381750578512,0,0.012931303409721,0,0,0.003719723183391,0.001969333980809,0.000223243268785,0.009071976897274,13.7794401199141,0.00770068818503,0.263186363412461,0,0
0.156177177582419,0.578990009568673,0.124973580038084,0.002822929469594,0.000313997700413,0.00501995095897,0.030450801148817,0.006857683730691,0,0.002955588486826,0.013391389743648,0.000862774267626,0,0.367423898632126,0.025928298539629,0.002523766893218,0.00028984403115,0.002904898848775,0.018038850821838,0.003152714688209,0,0.005594174181603,0.005383600779673,0.000456762847567,0,0.222890910725045,0.02843513682397,0.002367059587728,0.034403481102127,0.294186072224656,0.053290077741021,0,0.098647256478751,0.067567324344281,0.002943582795429,0,0.001399160019676,0.000144922015575,0.001300206441844,0.008323149603208,0.001308754340859,0,0.002805978772489,0.00240347095182,0.000456762847567,0,4.83073385250516E-05,0.000411911103292,0.001566055363097,0.000311959532771,0,0.000513376324281,0.000408292473765,0.000101502855015,0,4.83073385250516E-05,0.0001932293541,2.41536692625258E-05,0,7.24610077875774E-05,0,0,0,0.002288479413022,0.000410164014506,0,0.000684811141411,0.000595994822465,5.07514275073972E-05,0,0.003247698556241,0,0.005665581768954,0.004408498859649,5.07514275073972E-05,0,0,0.000725991936007,0.000791970999343,0,0,0,0,0,0,0.000937887264912,5.07514275073972E-05,0,0,0,0,2.27352703266841,0.033640975270709,6.58305189613625,0.017814729346824,0.000189138642426,0,0.000191943683749,0.019473072384951,0.000150273735112,0,0.001045958786637,0.000763358032465,0,0
0.0087628751092,0.0006411859836,0.0002137286612,0.0004274573224,0,0,0,0,0,0,0.0004274573224,0,0,0.365449810599033,0.101247799617936,0.702404719431799,0,0.164408135536672,0.06834048050082,0.335211685679498,0.012562515205882,0.236216262654462,0.273192478774139,0.021563702716527,0.057263974112948,0.008307705759096,0.038405092779136,0,0.004379558959156,0.003423938119189,0.022629896956386,0,0.004587826434598,0.015345891151218,0.001163333434903,0,0.006295591411326,0,0,0.002696296297778,0.003865563409707,0,0.008088888893333,0.004087697397956,0.000387777811634,0,0,0.001308575444215,0.003627714307598,0.03387837854068,0.000483173661765,0.014227625703047,0.023102725385678,0,0.004027199104595,0,0,0,0,0,0,0,0,0.000838192420068,0.005920731635425,0,0.008953236063999,0.006767586433949,0.000508600708013,0,0.004110887969363,0.000483173661765,0.008927081313401,0.006324010605376,0,0.000966347323529,0.000966347323529,0.000962124594375,0.018524197264609,0.001913579935672,0.001932694647059,0,0.000483173661765,0,0.000966347323529,0.012512603234715,0,0.001530425890533,0.000508600708013,0.000966347323529,0,0,7.72343866305685,0.016873024183868,0,0.277476825838742,0,0.008623644351944,0,0.02697369733901,0,0.019007886464693,0.013181175230049,0,0.002496773214062
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002210016658163,0.005647382917355,0.012031438054099,0.000736672219388,0.055738469248018,0,0,0,0,0,0,0.008921143522054,0.000372367322022,0.00375211812963,0.006086160397636,0.121901893894807,0.016670233588225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007407407402778,0,0,0,0.029629629611111,0.003703703701389,0,0,0.000744734644044,0.005962134787793,0.005043831183752,0.284966567197517,0.028018024539657,0,0.000463950286332,0.016029614320822,0.010214431616267,0.135144127186826,0.010351821048095,0,0,0.010357141868434,0.153138799850446,0.012540630099018,0,0.000150772676824,0.306248391594342,0.015006046263592,0,0.000150772676824,0.47867090738225,0,0.022222638071127,0,0.000765495639979,0,0,0,0.00375211812963,0,0,0,0.020118142587307,0,0.011294765834711,0.017950387852878,10.320239853801,0.028521421633185,0,0
0.001805555554688,0.012638888882813,0,0,0,0,0.003611111109375,0.001805555554688,0,0.001805555554688,0.005416666664063,0,0,0.067906013907651,0,0,0,0,0.014909502014237,0.026101533033944,0,0.001805555554688,0.070507589234393,0,0,0,0,0,0.008989076392857,0.204265045593542,0.185964362523209,0.015981128710832,0.024125479397216,0.498016016263965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001284153770408,0.003852461311224,0.001284153770408,0,0.017978152785714,0,0,0.080199088358151,0.001407849586164,0.004376883810335,0.125569597859667,0,0,0.002692003356572,0.002571328255648,0.169939313886067,0,0,0.00076577270096,0.015115258000539,0,0,0.011542848271744,0,0,0,0,0,0,0.012997586574395,0.560256871130144,0,0,0,0.001284153770408,0.082795003568324,0.04870649931679,0,0,0.607176409864021,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.057794254538436,0,0.006481481486111,0.012894375865741,0,0.241764903771778,0.08594753900186,0.008647555802304,0.044870684260081,0.044899830753063,0,0,0,0,0.00641289437963,0.002331002331361,0.611142443192167,0.103240097084801,0.011644287759259,0.070381281614431,0.068566099393874,0,0,0,0,0,0,0,0,0,0,0,0,0.003240740743056,0,0.003240740743056,0.016203703715278,0,0.006481481486111,0,0,0,0,0.018204160962191,0.018341335175154,0.002137631459877,0.008619112945988,0.002137631459877,0,0,0.025641025644971,0,0,0,0,0,0,0.506841813524094,0.037390402679278,0.289545555870791,0.301540901604514,0,0,0.009953478463969,0.086412209382503,0.063008325685444,0,0,0.006465328725502,0.006606954305226,0,0,0.038253026084133,0,0,0,0,0,0,0.043905866629458,0.215923422788371,0,0,0,0,3.31733561676533,0.17251938469067,0,0.061284406809851,0.024639232404191,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041987568872449,0,0.032231130551021,0.007018815465986,0,0,0,0,0,0,0,0,0,0.027592621915562,0.000292289780992,0,0,0.000292289780992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055983425163265,0.027991712581633,0,0,0,0,0,0,0.104598458822655,0.000724894778671,0,0,0.002566923113126,0.000300991713758,0,0,0.216855094710394,0.041899081542318,0.011859414248395,0.213145415930817,0.024963336433084,0,0,0.001554232805556,0,0.002376602032659,0,0,0,0,0.000882056451172,0,0,0,0.000275800331358,0,0,0,0,0,0,0,0,0,0,0.004419744091837,0,0,0.251925413234694,0.001025886492429,14.1737984018531,0.007899279483045,0.000882056451172,0,0.0020864210469,0,0,0
0,0.001673303910494,0,0,0,0.000313744483218,0,0.003764933798611,0,0.000209162988812,0.001464140921682,0,0,0.069086793261108,0,0.00053054340999,0.001678484803411,0.015257604989584,0.011483203559365,0.192669312022808,0.000399393691607,0.007221009411416,0.027879324506643,0,0,0,0.003747482015447,0.020100221416874,0.258003803937644,0.183148706510606,2.1229753576704,0.024937153082839,0.053519906675869,0.472977111559314,0,0,0,0,0,0,0,0,0,0,0,0,0.00053054340999,0.003777930540671,0.002497244803533,0.009867185113235,0,0,0.002841867441883,0,0,0.00556865362125,0.006667817223685,0.043370796077352,0.000340433059973,0.000210932332582,0.010864900636488,0,0,0.066681395514367,0.647957152607857,0.01212457172901,0.030355881377922,0.151381549417377,0,0,0.433546268970488,0.004574672638766,0.0089887000203,0.106390855423799,0,0,0.067251378150497,0.121465533833206,1.40498914078895,0,0,0.003092620065986,0.013498712195033,0,0,0.029228571697446,0,0,0,0,0,0,0.003888535674076,0.881590505790141,0,0,0.000219070336735,0.145192368519744,0.044989914065291,6.09288292381551,0.000909534278719,0.011774635838086,0.344460652230138,0,0
0,0.000453781512653,0,0,0,0.001815126050612,0.000888740281172,0.000453781512653,0.001758657818209,0.018153296159547,0.007128744993507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001905951077274,0.000568788299634,0.004975937595986,0.010140142571265,0.06047140270735,0.010683530960738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001548886066482,0,0.024782177063712,0.001548886066482,0,0,0,0,0.00669228600523,0.012918943219697,0.066757292973249,0.01212090275852,0,0,0.001815126050612,0.001815126050612,0.004664642742157,0.122636210892643,0.025707698387181,0,0,0.000731840170925,0.002381736837423,0.085016989832018,0.00928202849098,0,0,0.023259249576705,0.138789476583952,0.023606195432083,0,0,0.38445914824322,0.096565474867886,0,0,1.12723317421404,0,0,0,0,0,0,0,0,0,0,0.000471945651082,0.005445378151837,0.00237765466482,0.000433076772769,0.028756908674996,8.30993311737807,0.375140269023058,0,0
0,0,0,0,0.000109324012392,0,0.000109324012392,0.000437296049569,0.000218648024785,0.000218648024785,0.006231468706364,0,0.000109324012392,0.000152137249615,0,0,0,0,0,0.000304274499231,0,0,0.008063274229609,0,0,0,0.00015550412593,0.000326447512809,0.004970451985163,0.000139522694757,0.01685331857766,0.00093271878914,0.000777198633157,0.171061223791764,0,4.52934359902365E-05,0,0,0,0,0,0,0,0,0,0,0,0.000116628094447,0,0.00031100825186,0,3.88760314824967E-05,0.00373209902232,0,0,0,0.000525531390479,0.002050477641289,0.000218648024785,0.000218648024785,0.025624735738574,0,0.000109324012392,0.000279302227866,0.00833743181574,0.000188140610335,0.002514629736756,0.083240740586233,0,0,0.004702007994513,0.000364768079212,0.000529326095148,0.069413980990381,0,0.000109324012392,0.002823079926923,0.008502558387915,0.788911758026817,0.000147046021853,0.00140834170207,0.000601202319288,0.047126202672307,3.67615054632194E-05,0.000268874406176,0.153547089872196,7.35230109264389E-05,0.000808587192684,0.003896719579101,0.023694311767934,0,0,0,0.006810576161981,0,0,0,0.001138836368425,0.000353556899796,0.057910075853441,0.000424884932132,0.005920707316091,11.7430263195231,0,0
0.052300911728123,0.000190416972239,0.001302982065498,0.002884268952909,0,0.00051121584424,0.001322453751893,0.001563232117151,9.01334047783934E-05,0.001412549892024,0.000180266809557,0,0.000270400214335,0.009067939291236,0.027694546899193,0.052578564496331,0.000148839468193,0.014901894592546,0.053498931648057,0.039998803178291,0.001863574818355,0.048982600681572,0.003525875814504,0,0.005072064137692,0.00151049823553,0.004485411002743,0.000570749090883,0.0020768199617,0.000403226665485,0.002076459685133,0.00099574342331,0.082489926570179,0.001312651970409,0,0.001198513787748,0.005768537905817,0.000495397483711,0.002527188659456,0.001274461714549,0.004687156524854,0.000859904423821,0.059418470757873,0.001914448386202,0,0.001573216033233,0,0.00069262509236,0.000119491774105,0.018620975609751,0.00428746657116,0.115561126621466,0.006191277701584,0,0.010199475907677,0.000488437053849,0.000103271361669,0.000355382191531,0.000173279007759,0.015555168187401,0.000428870052552,0,0.000103271361669,0.001287759969486,0.005292067303826,0.000830600964205,0.102485498719259,0.001175840696816,0,0.001956202821341,0.002638068832239,0.000173279007759,0.021445684542899,0.00028003058436,0,0.000736079936327,0.001578185041168,0.114346855514741,0.002154508817071,0,0.005574873721565,0.037947073589633,0.001034550525006,0,0.001028407790301,0.051886184635567,0,0.06104644403759,0,0.001078740307075,0,0.00051121584424,3.22952225158022,0.001015583349659,0.00171405381157,0.093117458261576,0,0.002340616350798,0.000557085881925,0.010345765946988,0.000575774324396,4.12373232017472,0.001136310536171,0,0.001391488519436
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06265978284995,0.001757565771626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26805971636258,0,0,0.192755101740384,0.475129288231693,0,0,0,0,0.007436806172419,0.03989776543928,0,0,0,0,0,0,0,0,0,0,0,0.006570471965178,0,0,0,0,0,0,0,0,0,0,0,15.2604219808839,0.282191680842071,0,0,0.006340992732414,0.031850587580844,0,0
0,0,0,0,0,0,0.206605945993384,0,0,0,0,0,0,0,0,0,0,0,0.025193176853186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616249999575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018408941467456,0.062933394277565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26761585606569,0,0,0,0,0.007249999995,0,3.60716541741517,0,0,0,0.001095634449465,0,0
0,0.000694524968316,0,0.006660807668206,0.04492288585593,0.004024597868435,0.000689424489893,0.000576714312367,0.000689424489893,0.002874131711591,0.000694524968316,0,0.001609207223875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021039401381601,0.100237123780556,0.001128948703628,0,0.006728906724386,0.007321202070727,0.005442828810466,0.003421116038044,0,0.002562313582239,0.005388919892578,0.006466703871094,0,0.000538891989258,0,0.000538891989258,0.001616675967773,0,0,0.002155567957031,0.634863233186444,0.016353847869343,0.006767768872364,0.027830332687442,0.072208971202464,0.071151099226061,0.019218092072948,0,0.11385438564838,0.283638695972037,0.018186920199275,0.299259652524909,0.196608987520535,0.319751789192309,0.414445429025951,0,0.172799481659974,0.003447122449465,0.00139220298036,0.006710483553752,0.01088220033078,0.053759377953937,0,0.006930372896834,0,0.001228316479151,0.002995524947559,0,0,0.002155567957031,0.019579847635072,0.019600204475433,0.016561721145263,0,0.006145149322552,0.020186764169116,0.018971990905275,0,0.009176199259511,0.020946399556463,0,0.014177064352275,0,0.005166152782668,0,0.000576714312367,0,0.003094791529216,0,0.647507889634523,9.65477883902583,0.138233830715202,0,0.020906258780603,0.019452490180526,0.030064068179941,0.020665769534564,0,0.021173040053098
0,0,0,0,0.038385677455621,0,0,0,0.003838567745562,0,0.003838567745562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170241823372149,0,0,0.001336678001049,0.002223389356401,0.002823240126935,0.005463711088162,0.000757803378116,0,0,0.018636524565089,0,0,0.000847114752959,0,0.000847114752959,0.000847114752959,0,0,0,0,0,0,0,0,0,0,0,0,0.053661855473684,0.296992364767051,0.182905981933869,0.355530031390542,0.366597443617922,0.01250375573892,0,0,0,0,0,0,0,0,0.001754385963989,0,0.001589152939058,0.003178305878116,0,0,0.013224560201385,0.007896870752634,0.00310713984416,0,0,0.015447949557786,0.00468260906529,0,0,0.01078042163791,0,0,0.000757803378116,0,0,0,0,0.000899512227667,0,0,16.9673540277165,0,0,0.005888850566051,0.024761037763314,0.003300219829201,0.003936109256233,0,0
