HT_1,HT_2,HT_3,HT_4,HT_5,HT_6,HT_7,HT_8,HT_9,HT_10,HT_11
1.88847026921341,1.35420142030671,0.985756174193433,1.21499380258057,1.05406747133913,1.35246437452146,1.03913982585724,1.45304791988364,1.43206444902403,1.82417744830079,1.20993269252569
1.79185030838247,1.35160297439608,0.981749274909028,1.21982845121213,1.05454249562166,1.35304845404587,1.04516838025051,1.44979464309473,1.42997076175122,1.82066032425954,1.2022643323771
1.96020354672476,1.3584003986862,0.977793079933374,1.22469837881278,1.04879562191158,1.34995902264959,1.04774778416544,1.45357468145774,1.42525907244372,1.82144596289864,1.20849539188679
1.73141867663495,1.35515995138424,0.982474365847743,1.22577086567263,1.05285811559132,1.34738105977931,1.04535773617017,1.45714954097872,1.42762200099341,1.82028927689184,1.20171275672572
1.72351708459788,1.35544927344063,0.98400881271035,1.2166240446391,1.05156379698933,1.34852393152012,1.04261028139824,1.45562836108317,1.42502895545692,1.82659927240127,1.21278676595289
1.98118529700313,1.35277145113586,0.981620756249991,1.22445539361413,1.05749198072348,1.35345918935154,1.04709982774112,1.4531546699101,1.42371767826444,1.81970221066426,1.20964451778947
1.97801279404992,1.3553282660956,0.98003818543321,1.21813287237887,1.05141617558328,1.34634219481318,1.04529232692517,1.45648258444301,1.427636973649,1.82356841818796,1.21101845480067
2.09798928036165,1.35718866344847,0.982242800243177,1.22599020633083,1.04555417203434,1.35012666611497,1.04281124841385,1.45810068945851,1.42263493816736,1.81950008042606,1.20626650364045
1.33955250194422,1.34512973855229,0.984072864078796,1.22159440876318,1.04851679362747,1.360435863392,1.05330437619738,1.44477620955453,1.42670286524275,1.816699414999,1.20021641441767
1.8965815185321,1.35672920486762,0.980261408361886,1.22868705085226,1.05156476647003,1.34804461825553,1.0405062412048,1.45639156843663,1.42314050578237,1.81938012391063,1.20106619817275
1.86123603188236,1.35561354138756,0.984027214171429,1.22008095245327,1.04963503824513,1.35193378465368,1.04530864274157,1.45430555210011,1.42770583465053,1.82046153227809,1.20426227123365
1.59342865466597,1.34643775296023,0.986052274720808,1.2245191519524,1.05128371563302,1.35136204263023,1.04820979179836,1.45386047871532,1.43255577846523,1.81675013721528,1.19940793230594
1.65765069997039,1.34254779012133,0.986023639519487,1.2223198201536,1.05510553964006,1.35367934719371,1.05242651149872,1.45302367525024,1.43704708179289,1.82091151584439,1.2015724583771
1.25973289464291,1.35487656958899,0.993317882199523,1.2189461575075,1.0552428360497,1.35627065870268,1.03806316641238,1.45520117639528,1.43181259102398,1.82281390111215,1.21232970740812
1.89661681489694,1.35636411863468,0.979722162373571,1.22026103738265,1.05006172312994,1.35245345447365,1.04565411991297,1.45326672826927,1.43053629192481,1.82181326407051,1.20445290576411
1.88058059373024,1.35888288353954,0.978896924602408,1.22192045015792,1.04958895891236,1.35617168031694,1.0483759751616,1.45071065595463,1.42844214820015,1.82031484747522,1.20272192644023
1.59796879349881,1.35254979782724,0.991389450293761,1.21533867150522,1.05322060362838,1.34929760402077,1.04780569757219,1.44634412317685,1.42294975823317,1.81816611474393,1.2060736990041
1.6543237296772,1.35411232234552,0.980902470056552,1.22453731571203,1.04868343059086,1.35500723347673,1.04337531979706,1.45263969794999,1.43519887688082,1.81645031103141,1.20279047221779
1.94574716670511,1.36440421115096,0.988041882769432,1.21817484736806,1.0470544159068,1.35831351507099,1.04293188509398,1.45799604255077,1.44592272562043,1.82075836580032,1.20484234850177
1.81780406214587,1.35627443766849,0.9848177292991,1.21721395322061,1.0505140960402,1.35185331434164,1.04450959960492,1.4566180228153,1.43458367762147,1.82236592831295,1.20632916104689
1.78704997857327,1.35606691152013,0.983058644108424,1.21861238280423,1.05254627430962,1.35209509372554,1.04671426505165,1.45503529060457,1.43175003594413,1.82176652589205,1.2060785266527
1.57829511639266,1.35079217610705,0.992482545364237,1.22145163244309,1.05749984892966,1.3482954905677,1.03797426693722,1.45991228085578,1.42533770490471,1.82472579321852,1.21359733125578
2.07132115026126,1.35204228376993,0.983553161791439,1.22768419488339,1.046379033093,1.34776643188261,1.04411323698778,1.45858140801093,1.41981481188794,1.82244995729755,1.2064854492232
1.43997495239938,1.34936310751469,0.985959582153306,1.22288261232872,1.04762622256581,1.35850365556502,1.0483566263693,1.44793813854705,1.423716021749,1.81788744233811,1.20050918834527
1.82143692341713,1.35411036515804,0.981217164810088,1.22082312989522,1.05100399663174,1.35266588567129,1.04777230921036,1.45351220227166,1.43078889532446,1.82118791579049,1.20437578878561
1.96856112800998,1.35797036081818,0.976135507372267,1.22015131352821,1.05017856560322,1.35883071643941,1.04666607289349,1.45035454011119,1.42868387934499,1.82066096756095,1.20151739434764
1.84264840709817,1.35644636429117,0.983315635519885,1.21882507787041,1.05293508726311,1.35001799314408,1.04439699808622,1.45199784677123,1.43092457980221,1.82526879219324,1.20889821586108
1.97470301755058,1.35919261211946,0.976964597180718,1.21747470004738,1.04940427822204,1.356250303972,1.04670140510436,1.45190436823083,1.42656076783115,1.82218664886486,1.20591607600005
1.66180963237431,1.35015020624921,0.983544102235197,1.22526497120842,1.05201640742128,1.35376684545964,1.0448917349965,1.45501349938781,1.43160645778323,1.8207663768761,1.20310158649511
2.7061001940483,1.36276458618538,0.982575739656855,1.20526476986672,1.037344955024,1.34851089735752,1.03878443824151,1.45762883480003,1.41827209773319,1.8124338118137,1.20131666252289
1.58717898139647,1.35007898723452,0.985168922596215,1.22535539584062,1.05484860177985,1.35473879813623,1.04287709334044,1.45686046129449,1.43109090420028,1.82350532027598,1.20518325699177
1.89482254137091,1.35608728469634,0.97997720317752,1.21970693747784,1.052485110663,1.35508010950855,1.04723542979052,1.45186579393061,1.42977817863863,1.82153429686124,1.20278583380057
2.02695277540617,1.36250591288649,0.976045878379676,1.21588918190766,1.04524476306563,1.35202339568732,1.0326934127156,1.45511472652651,1.42270121921152,1.82560918459241,1.2046236794502
1.3010001809716,1.34602658521564,0.988420985842821,1.22649796098236,1.05009893060485,1.35789323574554,1.04815035410868,1.44938579046075,1.42932038768889,1.8151865076723,1.19903139596777
1.82889850676168,1.34459695656925,0.982693178010198,1.21354743929891,1.05247446086493,1.35420233925969,1.04833434418772,1.45200469626695,1.43258239386045,1.8138529748491,1.20590329612746
1.84051965780344,1.35645633401272,0.985193168049207,1.22222878677814,1.05023852733779,1.35813193375721,1.04212106221479,1.45406438812249,1.4387624044224,1.82248794779722,1.20489143320473
2.28213109377108,1.35143566897276,0.977252686615838,1.22644825578357,1.04637582439152,1.34873218714073,1.04352158039057,1.45268966419746,1.42678510352635,1.81859982143128,1.20848488925901
2.00974521500283,1.35570151305913,0.978080684681131,1.2131248555994,1.04909690819031,1.34280911347604,1.04851242677799,1.45499706747159,1.42566817906649,1.82991889816257,1.20940045897733
1.38095521873754,1.35354505393395,0.986607617655686,1.22050287699232,1.05606468472189,1.35519490598281,1.04562117354905,1.45038057287971,1.43019729977121,1.82158515855194,1.20367409791047
1.69554884667912,1.35494901602304,0.984473034684225,1.22245202797521,1.05264287478859,1.35593249300435,1.04354451219561,1.45260569871808,1.43714072834348,1.8222120766738,1.2086445093087
1.98804363545721,1.35643595433873,0.978421064001376,1.22134893281375,1.04992956025614,1.35609871569163,1.0441862547659,1.45566933030859,1.4307359260482,1.81925746864356,1.20785253738498
1.70732229361931,1.35526015417461,0.978971931953358,1.21694244064422,1.05779345376098,1.3650161661899,1.04796959808965,1.45829941951994,1.42502742011153,1.82116976558271,1.21445725188516
1.62051472547243,1.35470592206645,0.987313957119174,1.22113013700278,1.05289780405494,1.35252269991185,1.0443092826537,1.4532574484948,1.42773212230087,1.82525137948086,1.20844040527057
1.81748610211387,1.35289604023535,0.983769670408832,1.22196689984362,1.05069873083298,1.35150616951395,1.04668790178981,1.4557513698725,1.42860533032765,1.82000615663205,1.20578156429145
1.91606135995449,1.35384230684215,0.982998851081292,1.22140638274374,1.04963310401808,1.35266731735195,1.04495888091579,1.4537700843759,1.42492249318353,1.82233729579687,1.20589537057263
1.52735863542111,1.35244291791545,0.98571662471636,1.21943657423159,1.05107774325456,1.35771956701469,1.04919310997108,1.44974047578281,1.42992105022028,1.82196046930935,1.2067821279851
1.71480316025246,1.34932089780276,0.986723283298926,1.22045123282655,1.0544225037942,1.34895019372057,1.04312612519563,1.45620590447487,1.43050761425924,1.81970884246377,1.20444934717084
1.28860162153053,1.35445192726369,0.989456390586159,1.2238679317153,1.05445354689336,1.35821669431384,1.04166347917026,1.45042230763979,1.42728023583111,1.8252893851554,1.21011129889893
1.66663912248167,1.35257205150017,0.98283887777103,1.22497141016714,1.05303823666018,1.35181528433839,1.04439914294722,1.4548144565322,1.42853512483966,1.82057673591154,1.20294623439369
1.83684874687784,1.35598986840924,0.984219921333827,1.22091578641059,1.05265036768578,1.3526550071176,1.04486130015333,1.45288725212066,1.42818609924691,1.82347672127948,1.20529057377064
1.23797156141707,1.34937035463284,0.98868664123662,1.22317875171255,1.05135222062315,1.36428442385838,1.05082304033223,1.44674892211564,1.43001276788471,1.81953882075757,1.20100633808192
1.89217934704714,1.3557878808481,0.984159394344013,1.22255046179095,1.0493541004409,1.35617680263288,1.04815118736985,1.45344779485305,1.42709295599466,1.82367211382904,1.20683989764521
2.10359276712491,1.35728889234319,0.980622823328126,1.2162860662883,1.04330911278531,1.34453536925617,1.04104727301098,1.46215564686723,1.43750738757615,1.8203741099601,1.19936192531379
1.6354196378256,1.34747435149178,0.991600268324187,1.21347222784004,1.04525010810633,1.35644357258197,1.06057058692036,1.45019865734583,1.43375585833191,1.81612884482309,1.20789515323278
1.65698152518119,1.34818769525737,0.979643556681141,1.22771715279317,1.05232287330208,1.35166727056224,1.04704993529692,1.45793892313418,1.42762348085846,1.82167405136196,1.19804058539943
1.72298988279754,1.34528973311532,0.980926814879146,1.21459212927846,1.05277681223779,1.35456459457816,1.05731927434856,1.45108999802958,1.42657034156745,1.82033594430807,1.20582753425859
1.8031094241363,1.36126401718682,0.985758076148031,1.21519617658793,1.05101875775113,1.36001037030898,1.04426760645978,1.46206873236527,1.42100773676102,1.82271626873359,1.21225263576205
1.76626049732136,1.35344797758034,0.983384375435392,1.22412672911827,1.05136565168152,1.35366214689454,1.04366899187525,1.45601770106795,1.43114546853715,1.82062727750094,1.20463514720803
1.80886183900157,1.35234455877294,0.982587055721557,1.21990689626646,1.05256247213645,1.35253826727596,1.0439964147035,1.45341934113615,1.42792363333904,1.82176128378367,1.20372693463645
1.78297753367109,1.35197966603258,0.983509212604499,1.22004899056231,1.05147165764598,1.35279736070106,1.04709467807462,1.45397766790049,1.43014705713922,1.82057794926241,1.20408092300496
2.10198253319702,1.36105806930227,0.981985198333697,1.22311520315101,1.04832695335051,1.3574321451267,1.04885557094778,1.45300503293918,1.41877983338617,1.82596846778822,1.21139649317726
2.18005802121867,1.35883844345221,0.975662627649533,1.21786684473888,1.04909020338158,1.34619169368688,1.04606197760118,1.45511284503936,1.42355825560253,1.82506854889423,1.21213601525003
1.55989014672729,1.34423839203806,0.97646196618075,1.21950014166031,1.06133753407685,1.36612012048963,1.04790446478805,1.44920966114053,1.43805089594989,1.82092245747774,1.21009789382807
1.74365566187007,1.34885248485292,0.982905963039302,1.21768886058102,1.05566230054387,1.35580173456793,1.04822153519496,1.4508977411304,1.42688919351115,1.82247970447742,1.20531984585395
1.78660095883505,1.35289001821307,0.98272740998243,1.22079931705306,1.05171530500795,1.35273681059303,1.0461939492043,1.45377821146219,1.42971996412998,1.82099463555016,1.2043662536539
1.76859284483667,1.35553089573874,0.983491509174507,1.22361138266169,1.04631594458986,1.36046146777408,1.04014231146794,1.45093796215709,1.43998583527881,1.82497810621933,1.20749617004571
2.01732557239166,1.36234250377963,0.991954992116144,1.21272631305082,1.04612448388476,1.35293579308762,1.03771598888228,1.45038584404248,1.42797084585097,1.81347514739618,1.20314420443545
2.47356363747462,1.35336618637762,0.960641592557967,1.22026448675661,1.0365428558669,1.35251512974,1.0334718575598,1.4647524949057,1.41616239956673,1.82245742862437,1.20848008193961
1.78867125193178,1.35553627157552,0.981747473973978,1.22698055543748,1.05134608936831,1.3480841671356,1.04782039139021,1.4620023236562,1.42408696896801,1.82182399208544,1.20250184111458
1.94996649727107,1.3618336084288,0.982424412774853,1.21791916746147,1.04664359424484,1.35177651166413,1.04043093175632,1.44911399136412,1.43737180796735,1.83035346763845,1.20280126764258
1.79454481638634,1.35354720739881,0.983193733057607,1.22079676670188,1.05207772322471,1.35205571438347,1.04554895630621,1.45376489293106,1.42899944762833,1.821435554528,1.2056351065645
1.53447339072573,1.35643920320916,0.98848083090774,1.22098024651528,1.05405845581076,1.35634226297976,1.04127089429209,1.4484931469491,1.43028031012167,1.82704037745709,1.21243917915427
1.60615514391319,1.35659536478311,0.984704225493827,1.22475954054599,1.05560644870722,1.35560189320727,1.04098599294737,1.45992999582129,1.43748771761059,1.82226183000482,1.20803060810065
1.78790058671053,1.35231593795006,0.982351737590951,1.22180724816742,1.05149878964864,1.35329581833436,1.04774308321605,1.45424983544743,1.42943525718566,1.81942938817502,1.20383158120812
1.84788379945021,1.355709131194,0.979795560673241,1.22128771902921,1.05041032549288,1.35353158381189,1.04738363427186,1.45336932962128,1.43076080883205,1.82068279428534,1.20324997392808
2.00446911912565,1.35735394529573,0.980663262006279,1.22787043134887,1.04784889376822,1.34848008895294,1.04145549407393,1.45891353799459,1.42118879986185,1.81993302324854,1.20403629599161
2.00616266368607,1.35895970263806,0.984722014555404,1.2217086368157,1.04781837652402,1.35584076817933,1.04848523524234,1.45487675094929,1.42182406608493,1.82370932497086,1.20030500665497
1.74223303886738,1.35080238595312,0.984484497352379,1.21481911246138,1.0502463314255,1.35547802950815,1.04721410056567,1.45823029664475,1.4329975759065,1.82044190401976,1.20338758064684
1.67974399041542,1.34940707949726,0.989996003218348,1.2192891148871,1.0582097895824,1.35897946753499,1.03919186062726,1.44635716087927,1.42530944015178,1.82221373492177,1.20457593645759
1.6618679003091,1.35130662658338,0.979964954467418,1.22904341133178,1.05414189963513,1.35218320412532,1.05113399567993,1.45254527317117,1.43091420327024,1.82010130218445,1.21042460221748
2.18953834488451,1.35337022816209,0.977778897256025,1.22325328596147,1.05040775926937,1.34872053616059,1.04370479604635,1.45405499313339,1.43028076541476,1.82176496773382,1.20461944815452
1.59521805244863,1.35160013040405,0.983236376969331,1.22648970251138,1.05309579585723,1.35260846996911,1.04372828106773,1.45389139317792,1.42908679213528,1.81893186791798,1.20327272568096
1.79077693094028,1.35300251450369,0.982730579069525,1.22117778363019,1.05188431106444,1.35273841121666,1.04598910134215,1.45409321539472,1.42993424358893,1.82087569544002,1.20435798627546
2.2281047128205,1.36602525609888,0.991115787739204,1.21863856466005,1.04998050460837,1.34491020251255,1.03627648350165,1.4503675541162,1.42383424320626,1.82873658246319,1.19843316629159
1.49620281343584,1.33397757202436,0.983092420417741,1.21941208173403,1.05881703191006,1.36097502080871,1.06233904321432,1.45059695205614,1.43424404717952,1.82206519660366,1.19406756579624
1.83460244708222,1.35793385864034,0.983383935459439,1.22430662451695,1.05207604601333,1.35492166025199,1.04033342802599,1.45765400401828,1.43632648845273,1.82132297703682,1.2047810732024
2.02925274757222,1.35520972410147,0.977167902889446,1.2205734783189,1.04814650188671,1.35797492190488,1.04500204739106,1.45843650505469,1.42959524101262,1.81883386499428,1.20837632157731
1.77967770807329,1.35791475087239,0.973018674791354,1.21540103699039,1.06168857743994,1.36423199373519,1.05104870097841,1.44994442806941,1.42242879156067,1.82843534688446,1.21611619668641
2.04617927883407,1.36117464073188,0.983243375638567,1.22852195789859,1.06060043157224,1.34282640928901,1.03927307527442,1.44661205618603,1.43292183663361,1.82396551475612,1.20192972466591
1.74846711153364,1.3548268846883,0.985086205379965,1.22148803513934,1.05366862746919,1.35453586328155,1.04339085600739,1.45265726779089,1.43829753820179,1.82448391394918,1.20955605377896
1.75504974620111,1.35764240100233,0.992129366763638,1.208834399324,1.05133761902022,1.35335772292074,1.03968121503807,1.45703713234165,1.4360172756386,1.82159598055992,1.19715702779422
1.51341511370317,1.34875777417753,0.985712542737744,1.22463638998298,1.05185164630574,1.35660587584517,1.04791915513741,1.44941807018516,1.43100431598651,1.81711087439654,1.20056963771286
1.72063269498908,1.35456039258157,0.982492321845096,1.22677920007459,1.05218956248675,1.3525502884467,1.04184173161896,1.45566113408392,1.42445796051244,1.82172655046476,1.20367868182654
1.8276213291702,1.35248870177745,0.985007629497645,1.21488949873547,1.05242006327365,1.35353284317574,1.04694762292017,1.4446539240533,1.41816787431162,1.82529452906948,1.20477883329051
1.4611781922377,1.34933600660302,0.985631074386667,1.22297408404665,1.04942550766237,1.35773732717353,1.05196440263315,1.44612785987855,1.43278867457936,1.81430765826615,1.19773922375252
1.78519544645659,1.35336462431427,0.982040939436104,1.2198407560231,1.05175366450085,1.35476572449926,1.04600967865257,1.45509790165258,1.43077100672363,1.81996323138085,1.20500896784471
1.80317665927326,1.35556896383237,0.984878661161194,1.22017769089589,1.05206035811438,1.35384091266657,1.04379069154618,1.45397948841207,1.43542150580188,1.82236181453892,1.20585691093755
1.78455152643996,1.36168722058516,0.984655437904927,1.2262878264683,1.05653340910802,1.35998518526082,1.04400028801704,1.4473577376107,1.42546699354221,1.82417639517894,1.21027481814813
1.90732951396507,1.34849842068986,0.980268095813257,1.22165255351756,1.04239655020212,1.3509497030208,1.06211046387644,1.44883471123011,1.42382722006541,1.81507128871201,1.20154237777988
1.8721610112857,1.35045081515341,0.976379710109379,1.21961368102333,1.05300275635699,1.35211712418968,1.04872991613668,1.45864997376475,1.42744459055505,1.82548941339575,1.19722011896832
1.98259008290582,1.35307899099135,0.981001887803298,1.21876442147017,1.04751119409754,1.35007694788479,1.04336377395554,1.45347079345189,1.42630859128247,1.82515918646894,1.20511957013494
1.4164858369212,1.34478400863828,0.985739977881391,1.22797254394531,1.05098909852997,1.35525509449976,1.04962549003752,1.44927993877869,1.43311652067,1.8130461986601,1.19809178973644
1.73324465599076,1.35423052270318,0.98758485759649,1.21386724057568,1.04927233788881,1.35376477215682,1.0474991348088,1.45422068108967,1.43084215638829,1.82293418821094,1.20019616689156
1.6745897714724,1.35091386650961,0.98291801391428,1.22847948371461,1.05225329947725,1.34929663892358,1.0452485887616,1.45596851629254,1.42985594912393,1.81778976946704,1.20063093670443
1.86596932381776,1.35188978755458,0.980855243374413,1.21952227158482,1.05387053081639,1.3527830539554,1.05269990064316,1.45397949056086,1.42455181116033,1.81950186220525,1.20916515999563
1.76826236504917,1.35299715685667,0.983822870343968,1.22047016528489,1.05214324125085,1.35311343891467,1.04541855263118,1.4541038911348,1.42930770449059,1.82057910183739,1.20415293232441
1.63717083193394,1.35463492192977,0.98286890551608,1.2282719283202,1.05345714886602,1.35116095647931,1.04170983433808,1.45581676170151,1.42558124871864,1.82067783791819,1.20307990893733
2.03597791510693,1.35924617155442,0.979349791333059,1.21703194507348,1.04904293146622,1.35410631349348,1.04030735392042,1.45190561385984,1.42838927489122,1.82685674954739,1.20364202209098
1.79262953210667,1.35322544797897,0.981928733740254,1.21950665191356,1.05168974836194,1.35301086237705,1.0478720081363,1.45379094044925,1.43039331617169,1.82032936353194,1.20495288352616
2.0841392268734,1.35820249791734,0.984452020381257,1.2216238822564,1.05117843538111,1.3567457417564,1.03679356496391,1.45220009216509,1.43680816106978,1.82257125352552,1.19775703016039
1.78404085970577,1.35403019528651,0.983812908213876,1.22166443865976,1.05108233491845,1.35397194240478,1.04618954933624,1.4537796323149,1.42797208509857,1.82068826353438,1.20321078166886
1.84965278652594,1.35411827909425,0.981680693213681,1.22104177105037,1.05264776727912,1.35119251545753,1.04571446684927,1.454039692124,1.42914897846746,1.82171087984793,1.20781567312507
1.90035836196387,1.3634407276446,0.987154504208734,1.2210399182858,1.04723180437709,1.34779685036434,1.04940209891161,1.45790284476693,1.4317279632336,1.82573143101499,1.20672277934286
1.83920035466283,1.35612413078405,0.980770795010408,1.22443671250519,1.05300134888937,1.34938922891334,1.04270305756146,1.45544649174195,1.42535452142143,1.82092449844687,1.20240720388129
1.76634080695154,1.35813245890485,0.986048491042533,1.22231664894041,1.05218607958869,1.35686887838002,1.04246218257729,1.45063500289263,1.44142910542099,1.82432331842019,1.20796122501645
1.94347540756995,1.3540091182417,0.980297419590363,1.22138141934187,1.04807027762975,1.35521581314915,1.05013862242397,1.45606599669087,1.42424398895201,1.82279325311675,1.21038607938347
1.883015377298,1.35425571283178,0.982515065789628,1.22009942727905,1.05213707371083,1.35490192199681,1.04410460596277,1.45290520562148,1.42611809626392,1.82211163276075,1.20395160895584
1.78737778935182,1.35414100402758,0.983666751109782,1.22177805629831,1.05181528208593,1.35403836962869,1.04421950490866,1.45391579701965,1.43326488342819,1.82107608471312,1.20463244275292
1.76174397687075,1.35092384531057,0.982002500768627,1.22339483527751,1.0526226185358,1.35418150993673,1.04177967625389,1.45233159496542,1.43464033653402,1.82240658503,1.20266775899329
1.83492610995783,1.34816300731932,0.982714958327436,1.21942605475216,1.05743615143302,1.35479845079785,1.04769213956144,1.45244244703583,1.4272400664099,1.82151156204258,1.20709911785526
1.1294557567981,1.3452718323032,0.990126346867868,1.22791456075561,1.04752768956558,1.36024338312206,1.04684270978442,1.44675603105635,1.4274667169929,1.81452908355431,1.19656646166806
1.71392745498172,1.35285142710065,0.984114867081292,1.22130984525965,1.05159898645455,1.35351885763921,1.04673798641633,1.45286814195117,1.42851089146759,1.82073173235301,1.20373814046449
1.83277531174446,1.34935424901408,0.981400638348021,1.21955244316999,1.05246091390561,1.35657337727755,1.05204953323865,1.45373704305278,1.42485743556295,1.82166587046919,1.20970971347421
1.78066275579584,1.35447558323929,0.984270390370855,1.2217952961492,1.05310454364142,1.35507096492554,1.04877404073828,1.45437714843624,1.42851908446371,1.8216669830373,1.20521750097905
1.79300525146701,1.35165922415213,0.984208648432462,1.21783869310731,1.05783476493528,1.35798566535276,1.04543196830638,1.45608678189366,1.43235283084685,1.82391644530721,1.20134309859538
1.64061595615524,1.34639184643922,0.984743701127067,1.2287078151788,1.04938900134173,1.35545104679636,1.04271879294094,1.45592959689295,1.43416140510515,1.81946661027353,1.19954979760071
1.85701226377821,1.35388440743842,0.980820153923042,1.22284314858951,1.0464339474822,1.35832963677639,1.04014731819112,1.45325949177442,1.43611232319531,1.82526176130015,1.20467291548583
1.75444671341354,1.3496622527496,0.985491775106314,1.22926021501684,1.04938875422871,1.3501602350332,1.04513127787915,1.45592271371532,1.42891706627691,1.81609411644571,1.20196612055884
1.65124125061637,1.3559381509183,0.983865042682406,1.21411788205985,1.0459610270814,1.35704995067733,1.04034261645837,1.4610939164604,1.42785648809074,1.81821623653144,1.20845933626932
1.97892003738884,1.35643566906522,0.973531912988709,1.22212346186255,1.05448138430718,1.34955454381165,1.04589699209872,1.45515929076651,1.43276579407065,1.81683459884816,1.20929812006643
1.77311389392257,1.3537300775619,0.983708434161049,1.22127582919449,1.0509937482249,1.35451459739319,1.04482611760058,1.4534032903916,1.43253053514282,1.82137777109879,1.20505398556479
2.07650128602849,1.3576660632223,0.984007080654623,1.22420316727596,1.04491232509357,1.35555098301557,1.04690270369847,1.45312478191757,1.42142671109949,1.8215772731187,1.20289585842322
1.89819984743511,1.35857921217676,0.981982852701895,1.22254146816631,1.06174764455212,1.35017130374949,1.04015067768604,1.44152061748439,1.431550170588,1.82249779444997,1.20393795368748
1.41352445029125,1.34014083327149,0.981192742839824,1.21785782547657,1.04912335905227,1.35956780959197,1.05794784569474,1.44568671571496,1.42918583704956,1.81831932949833,1.19990809590025
1.79961029835073,1.35098781815247,0.984979965202326,1.21342122488815,1.05322170727196,1.35269673166189,1.04898702818779,1.455563799356,1.43103364675962,1.82050169638572,1.20297951224359
1.63602884536318,1.3596416293533,0.987944793426607,1.21389889894976,1.05085144309829,1.35388916025395,1.04374124830087,1.45422590957242,1.42474322494256,1.82172298504208,1.21298563398075
1.29932793328045,1.35144264668366,0.990029340612003,1.22332906201775,1.049369091954,1.36020565099151,1.04750934920897,1.44761696684167,1.4230767051601,1.81905023098211,1.19886434591899
1.76623864496817,1.355768350111,0.981831279349827,1.22471717335073,1.05298646712125,1.35048349833425,1.04257939763127,1.45522702598493,1.42556970513386,1.82115064591781,1.20297764122569
